# 实体关系抽取Prompt

## 任务描述
你的角色是一位专业的学术文献实体关系抽取专家，专精于从航空航天领域科研文献中识别和抽取实体及其关系。你的任务是通读给定文本，抽取文本中出现的核心实体，及其对应的关系，并以JSON格式输出。

## 实体定义
文献中出现的核心概念、技术、方法、模型、系统、故障、指标或实验结果都可视为实体。实体可以是：
系结构描述语言，将AgentUML应用于AEPHM的开发过程中，通过建立合理的软件体系模型，并对系统开发过程进行可视化建模可以有效地控制开发风险，提高开发效率。

由于系统的复杂性，限于篇幅，仅给出了使用AUML协议图描述的各Agent工作组间的主要交互关系，如图3所示。Agent工作组之间通过业务上的协作将状态监测、故障诊断、健康评估和维修管理紧密地结合成一个整体，共同完成对飞机电源系统的PHM任务。

系统运行以管理Agent为中心，各功能Agent之间交流协作，状态监测Agent将监测到的异常状态及时提交给故障诊断Agent发出诊断请求，故障诊断Agent如果接受要求，则调用其内部的相应诊断元以及故障仲裁与决策Agent进行实时诊断，并将实时诊断结果将诊断结果提交给管理Agent，管理Agent根据接受到的请求通知数据仓库管理Agent对诊断结果进行存储，并向维修Agent发出维修请求，维修Agent接到请求后，进行维修安排。不同用户可以通过用户接口Agent分别向管理Agent请求故障预诊断、健康评估以及维修决策任务，管理Agent根据接受到不同的请求任务，采取一定的调度规则进行任务安排并向不同的Agent发布任务执行消息，选定的Agent接受到消息后，在给定的时间期限内完成任务并将任务的执行结果通过管理Agent回送给不同的用户。

# 5 结论

将Agent技术运用到AEPHM系中，以适应PHM异构、分布、自治的信息环境，实现了OSA- CBM系统架构对PHM系统的新要求。本文提出的基于多Agent的AEPHM体系结构，根据飞机电源系统PHM的目标和任务，在结构与功能上满足OSA- CBM所要求的分布性与层次性，诊断任务可按结构、空间和时间进行分解，利用Agent的个体独立性和相互之间的松散关系实现状态监测与诊断的并行与协作、诊断与诊断的并行与协作、诊断与预测、评估的并行与协作，提高系统对变化环境的适应能力。由于所有的Agent都遵循开放标准并以松散的耦合结构连接在网络中，通过建立统一的数据库、知识（下转245页）

表1测量值与真实值的对比表  

<table><tr><td></td><td>A1O</td><td>QQ</td><td>QP</td><td>PA1</td></tr><tr><td>真实尺寸/mm</td><td>40 445</td><td>39 047</td><td>43 044</td><td>54 730</td></tr><tr><td>平均尺寸/mm</td><td>39 646.17</td><td>40 236.79</td><td>48 170.20</td><td>58 412.15</td></tr><tr><td>误差率/(%)</td><td>6.410 6</td><td>7.082 2</td><td>7.555 9</td><td>7.752 9</td></tr><tr><td>平均误差率/(%)</td><td></td><td>7.225 4</td><td></td><td></td></tr></table>

![](https://cdn-mineru.openxlab.org.cn/result/2025-09-13/c4226d18-d6a5-4807-ba90-677592dfdcd1/a4ed0a4e038abcf57a0ec73056c86c816373a80c7d18e4dbcce2ffcc4034b550.jpg)  
图9 视频显示软件效果图

[2] Van den Boom H, Koning J, Aalberts P. Offshore monitoring, real world data for design, engineering and operation[C]//Proceed

ings of Offshore Technology Conference,Houston,USA,2005: 171- 172. [3]付亮.基于图像的运动物体六自由度参数测量方法研究[D].哈尔滨：哈尔滨工业大学，2006. [4]杨建民，顾海粟，姚美旺，等.非接触式六自由度运动测量与分析方法[J].海洋工程，1999，17（2）：17- 21. [5]李木国，韩冰，王静，等.非接触式浮体六自由度检测系统的研究[J].大连理工大学学报，2004，43（1）：114- 117. [6]Hartley R,Zisserman A.计算机视觉中的多视图几何[M].韦穗，杨尚俊，译2版.合肥：安徽大学出版社，2002. [7] Lloyd B.Computation of the fundamental matrix[EB/OL].(2003- 05- 16) [2006- 03- 21]http://www.cs.unc.edu/\~blloyd/comp290- 089/fmatrix/ [8] Philip H, Torr S.A structure and motion toolkit in matlab[EB/OL]. (2002- 09- 01)[2006- 05- 07].http://wwwcms.brookes.ac.uk/\~philiptorr/ [9] Lourakis M I A,Argyros A A.The design and implementation of a generic sparse bundle adjustment software package based on the levenberg marquardt algorithm[EB/OL].(2005).http:// www.ics.forth.gr/\~lourakis/sba. [10] Triggs B,McLauchlan P,Hartley R,et al.Bundle adjustment- A modern synthesis[J].Vision Algorithms: Theory and Practice, 2000:47- 71. [11]左爱秋，吴江宁，李世伦，等.基于立体视觉的六自由度平台位姿检测基础研究[J].中国机械工程，2000，11（7）：814- 817.

# （上接230页）

库，将状态数据、故障信息、诊断知识与预测方法进行全方位集成，高效地实现了信息交互和共享。每个Agent根据统一接口实现即插即用，能够很容易地修改、添加或从系统中退出，不仅可以满足目前故障诊断与预测方法的知识要求，也可以方便地对各种故障诊断与预测方法进行不断完善以满足将来的需求，有效解决了PHM系统的可重构性和可扩展性，增加了系统的灵活性、鲁棒性。由于Agent的自治性，使系统在整个生命周期得以连续，一致完成CBM任务，人工干预大大减少，有效地降低了系统的使用成本，也提高了系统的可靠性。

基于Agent的体系结构的提出以及建模为实际应用系统的研制开发提供了理论指导、实现途径和具体方法的依据。

# 参考文献：

[1]米新宇，沈颂华.飞机电源系统故障诊断专家系统[J].北京航空航天大学学报，2001，27（6）：706- 708. [2] Keller K,Swearingen K,Sheahan J,et al.Aircraft electrical power systems prognostics and health management[C]//IEEE Aero

space Conference Proceedings,2006:3737- 3748. [3]胡静涛，徐恺冬，于海斌.CBM标准化研究现状及发展趋势[J].仪器仪表学报，2007，28（3）：569- 576. [4] Swearingen,K,Majkowski,W,Bruggeman,B,et al.An open system architecture for condition based maintenance overview[C]// IEEE Aerospace Conference Proceedings,2007:4161- 4168. [5] Chidambaram B,Gilbertson D D,Keller K,Condition- based monitoring of an electro- hydraulic system using open software architectures[C]//IEEE Aerospace Conference Proceedings,2005:3532- 3539. [6] Thurston M G.Am open standard for Web- based condition- based maintenance systems[C]//IEEE Systems Readiness Technology Conference Autotestcon Proceedings,2001:401- 415. [7]刘芳，姚莉，张维明，等.一种BDI Agent的多线程实现方法[J].计算机科学，2006，33（9）：143- 145. [8] Zhang Li,Yuan Haiwen,Yuan Haibin,et al.Research and application of atml for aircraft electric power diagnosis and prognostic system[C]//Proceedings of 8th International Conference on Electronic Measurement and Instruments,2007:3615- 3618. [9]朱大奇，纪志成.基于多智能体的复杂工程系统故障诊断研究[J].计算机集成制造系统，2004，10（6）：699- 703.

# （上接240页）

# 参考文献：

[1] ESRI Shape file Technical Description, an ESRI White Paper [S].1998- 07. [2]崔勇，王志良，孙畅.基于道路信息交互的最短路径算法研究[J].微计算机信息，2008，24（2/3）：228- 229.

[3]王景存，张晓彤，陈彬，等.一种基于Dijkstra算法的启发式最优路径搜索算法[J].北京科技大学学报，2007，29（3）：346- 348. [4]严蔚敏，吴伟民.数据结构[M].北京：清华大学出版社，1997：227- 238. [5]张雪燕，黄寅，杨晟刚.一种改进的Dijkstra算法应用于嵌入式GIS系统[J].计算机工程与设计，2007，28（2）：412- 413. [6]陈玉敏，龚健雅，史文中.多级道路网的最优路径算法研究[J].武汉大学学报，2006，31（1）：70- 73.
